SCBCRSE_SUBJ_CODE	SUBJ_DESC	SCBCRSE_CRSE_NUMB	College	COLL_DESC	Department	DEPT_DESC	Title	Long_Title	Status	Last_Taught	Schedule_Codes	CIP_Code	Course_Prerequisites	Course_Corequisites	COURSE_DESC
MUP	Music Performance	170	VP	College Visual/Performing Arts	MUS	School of Music	Italn/Latin Dictn for Singers	Italian and Latin Diction for Singers	A	202001	LEL	500908			Study of International Phonetic Alphabet and its application to the pronunciation of Italian and ecclesiastical Latin and special problems involved in singing these languages. 
MUP	Music Performance	171	VP	College Visual/Performing Arts	MUS	School of Music	English Diction for Singers	English Diction for Singers	A	201908	LEL	500908	 MUS 170[D-] or MUP 170[D-]		Study of the International Phonetic Alphabet and its application to the pronunciation of English and special problems involved in singing in English. Prerequisite: MUP 170, or permission of instructor 
MUP	Music Performance	180	VP	College Visual/Performing Arts	MUS	School of Music	Beginning Guitar	Beginning Guitar	A	202001	LEL	500903			The development of fundamental guitar proficiency, through a wide repertoire of folk and popular songs, for students with no previous experience. Must supply a 6-string acoustic guitar. 
MUP	Music Performance	182	VP	College Visual/Performing Arts	MUS	School of Music	Beginning Piano	Beginning Piano	A	202001	LEL	500903			Beginning piano performance and music fundamentals for the student with little or no previous music study. Prerequisite: Non-music majors only. 
MUP	Music Performance	184	VP	College Visual/Performing Arts	MUS	School of Music	Beginning Ukulele	Beginning Ukulele	A	202001	LEL	500903			The development of fundamental ukulele proficiency, through a wide repertoire of folk and popular songs, for someone with no previous experience. Notes: Students must supply a four-string acoustic ukulele.
MUP	Music Performance	204	VP	College Visual/Performing Arts	MUS	School of Music	Principles of Jazz Theory	Principles of Jazz Theory	A	202001	LEC	500910	 MUP 104[D-] or MUS 104[D-]		Foundational knowledge for the study of jazz improvisation, composition, and arranging; stressing jazz nomenclature, basic chord substitution, voice leading, and jazz keyboard skills. Prerequisite: MUP 104 or permission of instructor
MUP	Music Performance	205	VP	College Visual/Performing Arts	MUS	School of Music	Composition Studies	Composition Studies	A	201908	PRF	500904	 MUP 115[D-] or MUS 115[D-]		Applied instruction in music composition. Prerequisite: MUP 115 or permission of instructor; PRFM major, composition concentration 
MUP	Music Performance	206	VP	College Visual/Performing Arts	MUS	School of Music	Composition Studies	Composition Studies	A	202001	PRF	500904	 MUP 115[D-] or MUS 115[D-]		Applied instruction in music composition. Prerequisite: MUP 115 or permission of instructor; PRFM major, composition concentration 
MUP	Music Performance	220	VP	College Visual/Performing Arts	MUS	School of Music	Making Music with Computers	Making Music with Computers	A	202001	LEC	500913			Hands-on introduction to using computers to create music. Topics include sequencing, editing, sampling, and looping. Software includes Garage Band, Logic Express, Reason, and Audacity. 
MUP	Music Performance	251	VP	College Visual/Performing Arts	MUS	School of Music	Performance Studies	Performance Studies	A	202001	PRF	500903			Instruction on principal instrument or in voice. Prerequisite: Audition required; Notes: May be repeated for credit with approval of Department Chair; Enrollment in 2 or more credits requires coregistration in an ensemble.
MUP	Music Performance	252	VP	College Visual/Performing Arts	MUS	School of Music	Performance Studies	Performance Studies	A	202001	PRF	500903			Instruction on principal instrument or in voice. Prerequisite: Audition required; Notes: May be repeated for credit with approval of Department Chair; Enrollment in 2 or more credits requires coregistration in an ensemble.
MUP	Music Performance	253	VP	College Visual/Performing Arts	MUS	School of Music	Performance Studies	Performance Studies	A	202001	PRF	500903			Performance studies instruction for non-majors or majors on secondary instrument/voice. Prerequisite: Admission as a Music major or special permission of Department; enrollment in two (2) or more s.h. requires coregistration in an ensemble; Notes: May be repeated for credit if different instrument.
MUP	Music Performance	255	VP	College Visual/Performing Arts	MUS	School of Music	Secondary Piano for Music Ed	Secondary Piano for Music Education	A	202001	PRF	500907	 MUP 155[D-]		Studio instruction for Music Education majors whose secondary instrument is piano. Prerequisite: MUP 155; MEDU Major.
MUP	Music Performance	270	VP	College Visual/Performing Arts	MUS	School of Music	French Diction for Singers	French Diction for Singers	A	201908	LEL	500908	 MUS 170[D-] or MUP 170[D-]		Phonetic alphabet as it relates to French language and special problems involved in singing this language. Prerequisite: MUP 170, or permission of instructor
MUP	Music Performance	271	VP	College Visual/Performing Arts	MUS	School of Music	German Diction for Singers	German Diction for Singers	A	202001	LEL	500908	 MUS 170[D-] or MUP 170[D-]		Phonetic alphabet as it relates to German language and special problems involved in singing this language. Prerequisite: MUP 170, or permission of instructor  
MUP	Music Performance	284	VP	College Visual/Performing Arts	MUS	School of Music	Fund of Keyboard Accompnying I	Fundamentals of Keyboard Accompanying I	A	201908	LEL	500903	 MUS 106[D-]		Class discussion, study and performance of literature for voice and/or instruments with keyboard accompaniment. Special attention given to sight reading techniques, German Lieder and Italian opera reductions. Prerequisite: MUS 106, or permission of instructor
MUP	Music Performance	285	VP	College Visual/Performing Arts	MUS	School of Music	Fund of Keyboard Accompnyng II	Fundamentals of Keyboard Accompanying II	A	202001	LEL	500903	 MUS 284[D-] or MUP 284[D-]		Class discussion, study, and performance of literature for voice and/or instruments with keyboard accompaniment. Special attention given to ensemble playing, orchestral transcriptions, and the style of French melodie. Prerequisite: MUP 284, or permission of instructor 
MUP	Music Performance	300	VP	College Visual/Performing Arts	MUS	School of Music	Recital	Recital	A	202001	PRF	500903		MUP 352	Presentation of a varied program of music. 
MUP	Music Performance	300X	VP	College Visual/Performing Arts	MUS	School of Music	Experimental Course	Experimental Course	A	202001	LEC	500903			This number reserved for experimental courses. Refer to the Course Schedule for current offerings.
MUP	Music Performance	301	VP	College Visual/Performing Arts	MUS	School of Music	Repertoire Class	Repertoire Class	A	202001	STU	500903	 MUP 151[] or MUP 152[] or MUP 251[] or MUP 252[] or MUP 351[] or MUP 352[] or MUP 451[] or MUP 452[]		A workshop class where pedagogy of the performance medium is discussed and works of musical literature are performed, coached, and discussed. Corequisite: MUP 151 or MUP 152 or MUP 251 or MUP 252 or MUP 351 or MUP 352 or MUP 451 or MUP 452; Notes: May be repeated as often as the student is co-registered for performance studies instruction; Grade: Pass/Not Pass (P/NP).
MUP	Music Performance	302	VP	College Visual/Performing Arts	MUS	School of Music	Keyboard Harmony I	Keyboard Harmony I	A	201908	LEL	500901	 (MUS 251[D-] or MUP 251[D-])		A keyboard approach to the study of harmony, emphasizing extemporaneous keyboard harmonization, harmonization of melodies, and figured bass realization. Prerequisite: MUP 251 level in keyboard, or permission of instructor 
MUP	Music Performance	303	VP	College Visual/Performing Arts	MUS	School of Music	Keyboard Harmony II	Keyboard Harmony II	A	202001	LEL	500901	 MUP 302[D-]		A continuation of MUP 302; a keyboard approach to the study of harmony, emphasizing extemporaneous keyboard harmonization, harmonization of melodies, and figured bass realization. Prerequisite: MUP 302, or permission of instructor.
MUP	Music Performance	305	VP	College Visual/Performing Arts	MUS	School of Music	Composition Studies	Composition Studies	A	201908	PRF	500904	 MUP 115[D-] or MUS 115[D-]		Applied instruction in music composition. Prerequisite: MUP 115 or permission of instructor; PRFM major, composition concentration
MUP	Music Performance	306	VP	College Visual/Performing Arts	MUS	School of Music	Composition Studies	Composition Studies	A	202001	PRF	500904	 MUP 115[D-] or MUS 115[D-]		Applied instruction in music composition. Prerequisite: MUP 115 or permission of instructor; PRFM major, composition concentration 
MUP	Music Performance	307	VP	College Visual/Performing Arts	MUS	School of Music	Composition Seminar	Composition Seminar	A	202001	STU	500904	 MUP 115[] or MUP 205[] or MUP 206[] or MUP 305[] or MUP 306[] or MUP 405[] or MUP 406[]		A workshop class where pedagogy of musical composition is discussed and recent works by student and professional composers are presented, performed, coached, and/or discussed. Corequisite: MUP 115 or MUP 205 or MUP 206 or MUP 305 or MUP 306 or MUP 405 or MUP 406.
MUP	Music Performance	319	VP	College Visual/Performing Arts	MUS	School of Music	Choral Conducting I	Choral Conducting I	A	202001	LEL	500906	 		Conducting techniques, especially as related to choral conducting; rehearsal procedures, study of choral repertory. 
MUP	Music Performance	321	VP	College Visual/Performing Arts	MUS	School of Music	Jazz Improvisation I	Jazz Improvisation I	A	201808	LEL	500910	 MUP 204[D-]		Basic course for the student with little or no previous experience in jazz improvisation. First semester: essential theoretical knowledge and practical skills and practice of integrating them into improvisation. Prerequisite: MUP 204.
